"fips","SCC","Pollutant","Emissions","type","year","county"
"269","04013","220104027T","PM25-PRI",1.45,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"270","04013","223000117B","PM25-PRI",0.01,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"271","04013","223007511X","PM25-PRI",2.13,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"272","04013","2230001170","PM25-PRI",0.00126383,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"273","04013","220100129B","PM25-PRI",10.09,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"274","04013","223007411B","PM25-PRI",0.37,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"275","04013","223007411T","PM25-PRI",0.63,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"276","04013","223007417B","PM25-PRI",0.22,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"277","04013","223007413B","PM25-PRI",0.21,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"278","04013","223000121T","PM25-PRI",0.0009168868,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"279","04013","220107011T","PM25-PRI",0.14,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"280","04013","223007411X","PM25-PRI",18.77,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"281","04013","2201020170","PM25-PRI",0.404896,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"282","04013","2201070310","PM25-PRI",2.9728,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"283","04013","223007115B","PM25-PRI",0.06,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"284","04013","220107015B","PM25-PRI",0.21,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"285","04013","220107021T","PM25-PRI",0.01,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"286","04013","223007127X","PM25-PRI",11.31,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"287","04013","223006027T","PM25-PRI",0.3,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"288","04013","220107021B","PM25-PRI",0.07,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"289","04013","223007421B","PM25-PRI",0.07,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"290","04013","2230071170","PM25-PRI",0.0121009,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"291","04013","223006013X","PM25-PRI",7.65,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"292","04013","220104019T","PM25-PRI",0.01,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"293","04013","223007529B","PM25-PRI",0.06,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"294","04013","2201070130","PM25-PRI",0.100325,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"295","04013","2230060150","PM25-PRI",0.0008721,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"296","04013","2230073190","PM25-PRI",0.201934,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"297","04013","223006033X","PM25-PRI",8.25,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"298","04013","220108027T","PM25-PRI",0.03,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"299","04013","220108029X","PM25-PRI",0.33,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"300","04013","220107027T","PM25-PRI",0.54,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"301","04013","220107031X","PM25-PRI",2.02,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"302","04013","220107029T","PM25-PRI",0.32,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"303","04013","220102023B","PM25-PRI",6.01,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"304","04013","2230074190","PM25-PRI",0.82101,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"305","04013","2201070190","PM25-PRI",0.0072575,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"306","04013","220107029X","PM25-PRI",10.34,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"307","04013","220108033X","PM25-PRI",0.23,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"308","04013","220108011X","PM25-PRI",0.13,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"309","04013","2230075170","PM25-PRI",0.357355,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"310","04013","2201040170","PM25-PRI",0.448251,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"311","04013","2201001270","PM25-PRI",6.7077,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"312","04013","223007531T","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"313","04013","223000117T","PM25-PRI",0.0040120422,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"314","04013","223006021T","PM25-PRI",0.0099358663996,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"315","04013","2201040110","PM25-PRI",0.362083,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"316","04013","2201040270","PM25-PRI",2.59827,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"317","04013","220100133B","PM25-PRI",7.1,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"318","04013","2230075210","PM25-PRI",0.00490154,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"319","04013","223000121X","PM25-PRI",0.07,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"320","04013","223007517B","PM25-PRI",0.00983946974014,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"321","04013","223007127T","PM25-PRI",0.14,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"322","04013","223007115X","PM25-PRI",2.6,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"323","04013","2230071270","PM25-PRI",0.492575,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"324","04013","223006029T","PM25-PRI",0.18,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"325","04013","223007525B","PM25-PRI",0.1,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"326","04013","223000127T","PM25-PRI",0.03,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"327","04013","220100111B","PM25-PRI",2.83,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"328","04013","223007129T","PM25-PRI",0.08,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"329","04013","223007131X","PM25-PRI",4.02,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"330","04013","2230073130","PM25-PRI",1.15872,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"331","04013","223006033B","PM25-PRI",0.49,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"332","04013","2230074170","PM25-PRI",0.347898,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"333","04013","2230073310","PM25-PRI",0.211261,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"334","04013","220107021T","PM25-PRI",0.03,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"335","04013","223000133B","PM25-PRI",0.03,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"336","04013","223000113B","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"337","04013","2201040230","PM25-PRI",1.31955,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"338","04013","223000117X","PM25-PRI",0.09,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"339","04013","223006011T","PM25-PRI",0.05,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"340","04013","2201070230","PM25-PRI",0.959898,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"341","04013","223006023T","PM25-PRI",0.14,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"342","04013","2201070290","PM25-PRI",9.02204,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"343","04013","2201070290","PM25-PRI",1.2392,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"344","04013","223007533T","PM25-PRI",0.03,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"345","04013","220102027X","PM25-PRI",13.7,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"346","04013","2230074250","PM25-PRI",76.7016,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"347","04013","223000115B","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"348","04013","223006013T","PM25-PRI",0.02,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"349","04013","223006015T","PM25-PRI",0.01,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"350","04013","2230073230","PM25-PRI",0.495358,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"351","04013","2230071310","PM25-PRI",0.106682,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"352","04013","2230075130","PM25-PRI",0.00682443,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"353","04013","220104031X","PM25-PRI",1.41,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"354","04013","2230074310","PM25-PRI",19.2234,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"355","04013","2201080270","PM25-PRI",0.617663,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"356","04013","223000121B","PM25-PRI",0.0024407155,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"357","04013","2230060130","PM25-PRI",0.0564083,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"358","04013","2201001250","PM25-PRI",15.3647,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"359","04013","2230060230","PM25-PRI",0.0199916,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"360","04013","223007323X","PM25-PRI",22.68,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"361","04013","223000119X","PM25-PRI",0.03,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"362","04013","223007233X","PM25-PRI",3.2,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"363","04013","223007311B","PM25-PRI",0.1,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"364","04013","223007113X","PM25-PRI",3.03,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"365","04013","2230001130","PM25-PRI",0.000388827,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"366","04013","2201070190","PM25-PRI",0.127293,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"367","04013","223006027X","PM25-PRI",19.66,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"368","04013","223006027B","PM25-PRI",0.81,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"369","04013","223006031T","PM25-PRI",0.1,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"370","04013","2201001250","PM25-PRI",11.516,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"371","04013","2201040330","PM25-PRI",1.08907,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"372","04013","223007411B","PM25-PRI",0.52,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"373","04013","2201040210","PM25-PRI",0.463718,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"374","04013","2230001110","PM25-PRI",0.0437567,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"375","04013","223006013T","PM25-PRI",0.06,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"376","04013","2230074190","PM25-PRI",0.0291092,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"377","04013","223000133T","PM25-PRI",0.01,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"378","04013","2230001250","PM25-PRI",0.0167814,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"379","04013","2201070310","PM25-PRI",0.409375,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"380","04013","2230060310","PM25-PRI",0.230174,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"381","04013","223007523T","PM25-PRI",0.02,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"382","04013","223007533X","PM25-PRI",5.55,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"383","04013","223006021T","PM25-PRI",0.02,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"384","04013","223006023B","PM25-PRI",0.38,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"385","04013","2230001310","PM25-PRI",0.00158661,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"386","04013","220100121T","PM25-PRI",0.18,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"387","04013","223006023X","PM25-PRI",19.45,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"388","04013","220104027T","PM25-PRI",2.11,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"389","04013","220104029B","PM25-PRI",2.94,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"390","04013","223007117X","PM25-PRI",1.44,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"391","04013","2230075130","PM25-PRI",0.291348,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"392","04013","220102027T","PM25-PRI",3.98,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"393","04013","223000115B","PM25-PRI",0.0036728303,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"394","04013","220104031X","PM25-PRI",1.26,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"395","04013","220104033B","PM25-PRI",1.84,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"396","04013","223007125B","PM25-PRI",0.3,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"397","04013","220100129X","PM25-PRI",11.15,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"398","04013","223007515T","PM25-PRI",0.00264840357704086,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"399","04013","223007425X","PM25-PRI",120.94,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"400","04013","2230072270","PM25-PRI",4.56442,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"401","04013","2201080330","PM25-PRI",0.260705,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"402","04013","220107013B","PM25-PRI",0.24,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"403","04013","2230074210","PM25-PRI",5.97773,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"404","04013","2230060130","PM25-PRI",0.00208922,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"405","04013","223007429X","PM25-PRI",133.34,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"406","04013","2230071290","PM25-PRI",4.05363,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"407","04013","2230074270","PM25-PRI",88.759,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"408","04013","2230075290","PM25-PRI",0.0477139,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"409","04013","2230071330","PM25-PRI",2.59167,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"410","04013","223007511T","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"411","04013","220100113T","PM25-PRI",0.62,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"412","04013","220100115T","PM25-PRI",0.28,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"413","04013","223000131B","PM25-PRI",0.02,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"414","04013","223006013B","PM25-PRI",0.15,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"415","04013","2230074150","PM25-PRI",1.96651,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"416","04013","223007125T","PM25-PRI",0.07,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"417","04013","2230074250","PM25-PRI",4.6197,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"418","04013","223007127B","PM25-PRI",0.42,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"419","04013","223007127T","PM25-PRI",0.16,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"420","04013","2201001330","PM25-PRI",5.86315,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"421","04013","223006021B","PM25-PRI",0.04,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"422","04013","2230071250","PM25-PRI",0.160683,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"423","04013","223007523B","PM25-PRI",0.04,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"424","04013","220100121B","PM25-PRI",0.51,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"425","04013","220107029B","PM25-PRI",0.72,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"426","04013","223007215X","PM25-PRI",0.3,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"427","04013","2230072130","PM25-PRI",0.0120282,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"428","04013","223007131X","PM25-PRI",1.74,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"429","04013","223007133B","PM25-PRI",0.2,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"430","04013","220107033T","PM25-PRI",0.28,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"431","04013","223007133X","PM25-PRI",8.41,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"432","04013","223006027T","PM25-PRI",0.33,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"433","04013","223006027B","PM25-PRI",0.87,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"434","04013","223000115X","PM25-PRI",0.1,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"435","04013","223007513T","PM25-PRI",0.00578373024285,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"436","04013","2201020150","PM25-PRI",0.137796,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"437","04013","223000123B","PM25-PRI",0.04,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"438","04013","223006021B","PM25-PRI",0.02,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"439","04013","223007127T","PM25-PRI",0.17,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"440","04013","220108017X","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"441","04013","223007517T","PM25-PRI",0.0055536932478,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"442","04013","223000119T","PM25-PRI",0.0004575601,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"443","04013","220102011X","PM25-PRI",1.82,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"444","04013","223007117X","PM25-PRI",0.42,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"445","04013","2201001290","PM25-PRI",4.39754,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"446","04013","2230071130","PM25-PRI",0.32818,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"447","04013","223000127B","PM25-PRI",0.08,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"448","04013","223007523T","PM25-PRI",0.03,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"449","04013","223007431X","PM25-PRI",26.04,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"450","04013","2230073270","PM25-PRI",21.831,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"451","04013","223007313X","PM25-PRI",2.65,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"452","04013","220107023B","PM25-PRI",0.75,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"453","04013","223007317B","PM25-PRI",0.06,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"454","04013","2201001110","PM25-PRI",0.934615,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"455","04013","2230073250","PM25-PRI",0.84323,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"456","04013","223000111T","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"457","04013","2230060330","PM25-PRI",0.445462,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"458","04013","223007529X","PM25-PRI",6.48,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"459","04013","223007531X","PM25-PRI",2.87,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"460","04013","2201070170","PM25-PRI",0.123054,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"461","04013","223007427B","PM25-PRI",2.6,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"462","04013","2230074330","PM25-PRI",37.2035,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"463","04013","223006015B","PM25-PRI",0.03,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"464","04013","223006011B","PM25-PRI",0.13,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"465","04013","223006011X","PM25-PRI",3.22,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"466","04013","223007533B","PM25-PRI",0.05,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"467","04013","223007221B","PM25-PRI",0.00914758175909,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"468","04013","2230001170","PM25-PRI",0.000476918,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"469","04013","2230071150","PM25-PRI",0.00411824,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"470","04013","2230060270","PM25-PRI",1.06277,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"471","04013","2201020230","PM25-PRI",6.90096,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"472","04013","223000113T","PM25-PRI",0.0029443284,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"473","04013","223007433X","PM25-PRI",57.95,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"474","04013","223006027X","PM25-PRI",44.27,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"475","04013","220100127T","PM25-PRI",6.35,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"476","04013","2201020210","PM25-PRI",0.935964,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"477","04013","223006023X","PM25-PRI",11.14,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"478","04013","220104033X","PM25-PRI",6.83,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"479","04013","223006021T","PM25-PRI",0.0089533335,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"480","04013","223000127T","PM25-PRI",0.03,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"481","04013","220102033T","PM25-PRI",2.37,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"482","04013","223000127X","PM25-PRI",3.95,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"483","04013","223006025B","PM25-PRI",0.64,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"484","04013","223000133X","PM25-PRI",1.89,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"485","04013","220107015B","PM25-PRI",0.05,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"486","04013","220107015X","PM25-PRI",0.64,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"487","04013","223006025T","PM25-PRI",0.24,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"488","04013","223000133T","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"489","04013","223007329B","PM25-PRI",0.31,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"490","04013","2201080170","PM25-PRI",0.0402108,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"491","04013","220107019B","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"492","04013","223007121T","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"493","04013","223007131T","PM25-PRI",0.05,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"494","04013","223000129X","PM25-PRI",1.46,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"495","04013","223000129X","PM25-PRI",0.85,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"496","04013","220100115B","PM25-PRI",0.74,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"497","04013","2230072230","PM25-PRI",0.115085,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"498","04013","220104021X","PM25-PRI",0.12,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"499","04013","220107023X","PM25-PRI",8.35,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"500","04013","220100117T","PM25-PRI",0.81,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"501","04013","223007413T","PM25-PRI",0.63,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"502","04013","220100117X","PM25-PRI",2.06,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"503","04013","220104025X","PM25-PRI",4.45,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"504","04013","2230073270","PM25-PRI",0.552138,"ON-ROAD",2008,"Maricopa County (Phoenix)"
"505","04013","220100123B","PM25-PRI",9.58,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"506","04013","220100121B","PM25-PRI",0.49,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"507","04013","220107027X","PM25-PRI",14.59,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"508","04013","220100121X","PM25-PRI",0.49,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"509","04013","223007419T","PM25-PRI",0.02,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"510","04013","223007419B","PM25-PRI",0.01,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"511","04013","223006015X","PM25-PRI",0.66,"ON-ROAD",2005,"Maricopa County (Phoenix)"
"512","04013","223007425B","PM25-PRI",1.63,"ON-ROAD",2002,"Maricopa County (Phoenix)"
"513","04013","220104031B","PM25-PRI",0.38,"ON-ROAD",1999,"Maricopa County (Phoenix)"
"514","04013","223007123B","PM25-PRI",0.24,"ON-ROAD",2005,"Maricopa County (Phoenix)"
